,id,duration_ms,key,liveness,mode,explicit
3418,0KkIkfsLEJbrcIhYsCL7L5,301714,7,0.0822,1,False
3419,5TGcyccg8Hkgn9jB7gUpMN,153149,10,0.114,1,False
3420,1mfMAQJWZ9K4vKOahwkYQ3,163335,0,0.114,1,True
3421,3xvYvJAa0iUVKKsYcuDNlK,160825,1,0.234,0,False
3422,4LcK9e7Sls3xlBth2WuBp2,240297,7,0.203,1,True
3423,11LguGpEjOklkNQr70nrHQ,305847,6,0.126,1,False
3424,3X3TlieuOl8aWzw2HeigUo,235785,7,0.11,0,False
3425,5kI4eCXXzyuIUXjQra0Cxi,294521,0,0.0976,1,True
3426,2T5NBwKRySiCR78vVk08vr,153467,11,0.0971,0,True
3427,3aA6xB0tOilDDX17fIJ0Bl,284480,7,0.0989,1,True
3428,2NmsngXHeC1GQ9wWrzhOMf,190898,10,0.106,1,False
3429,7kt9e9LFSpN1zQtYEl19o1,195097,9,0.171,1,False
3430,2WRTnY0slmFgWcrmEr8dPj,196213,10,0.113,0,False
3431,2kqnQCChvRpDRAasIwc4Rh,199027,9,0.255,0,False
3432,2QDyYdZyhlP2fp79KZX8Bi,237258,3,0.114,1,True
3433,41xKiK40e7MFu1bqcGSz1d,115255,9,0.123,1,True
3434,3YNcQUeVOpM3SDmwBeGfMK,167313,10,0.34,1,False
3435,6zEgnpM0qYmHLDnh8WPejL,157733,1,0.0695,0,False
3436,7LCElzlYw3myTHvC2MQWve,174083,11,0.124,0,True
3437,08fa9LFcFBTcilB3iq2e2A,289749,1,0.0858,1,False
3438,5esKpsrB3TbGHwFaAjIGMx,146009,4,0.11,1,True
3439,7EN5yE1l414pRyz4AkCEYD,146441,8,0.67,1,True
3440,40rOlDoGejXXF4B0BYsjx8,200584,9,0.1,0,False
3441,1g3J9W88hTG173ySZR6E9S,180950,10,0.0838,0,False
3442,4FFC7McrnnwAWKbAqbckTP,143153,10,0.183,1,True
3443,3MmCFghNjzZMn3HKqbVizn,154767,6,0.109,1,True
3444,4JB0EAT4BkLShTyTt50FmO,231067,10,0.654,0,False
3445,6MWoRt97mnSTXZhu3ggi9C,220043,8,0.133,1,False
3446,7MbT4I8qGntX4fMdqMQgke,234000,5,0.0918,1,True
3447,4CyCHkhRsDXUeP5K4Y3xjU,152013,1,0.105,0,False
3448,0Tcw8w9pvPrZoORgxsNASW,186843,5,0.558,0,True
3449,5p3JJehpKHjr9pJT5eD2Lz,226160,2,0.317,1,True
3450,1ZvBVbsaNqHEP6ymXaPGlj,210587,6,0.115,0,True
3451,2uIX8YMNjGMD7441kqyyNU,200560,4,0.0841,0,False
3452,1lOe9qE0vR9zwWQAOk6CoO,131240,7,0.0658,0,True
3453,35KmOEIUqAGn02t7n4qaIr,200267,11,0.0875,0,False
3454,2alc8VZAzDgdAsL2QMk3hu,106000,1,0.108,1,True
3455,76MjtLfZoTNc3BDqUVjuRH,280666,1,0.162,1,True
3456,1Y8V7yhFFrFjzBQtOH4ap7,173227,1,0.099,1,False
3457,5PAAUJTKLT0nCmHUlLdPXb,189686,5,0.106,0,True
3458,0QjjaCaXE45mvhCnV3C0TA,173933,1,0.0981,0,False
3459,5ovVcYo2MvjVydFwFyaaqy,171827,1,0.112,1,False
3460,1AnkdcHl86kEhDvhaKDuIe,168685,8,0.0943,1,True
3461,7iIzwqG5UxPYwTYUUK4pzU,180129,2,0.632,1,True
3462,3jlxX3VXPiY3lvBBbppQD3,195268,6,0.167,0,True
3463,44gRhRi2OhEf7moAUj6MD1,252729,1,0.244,1,True
3464,0JoWBcL61YWLXM5vW0YTHO,186749,7,0.114,1,True
3465,1eIsyfDHoEbemSnQFsgyAv,147673,6,0.175,0,True
3466,4P6IttK2PRBjyr3fm0pP7t,186480,3,0.18,1,False
3467,51aMyZzlIOitdIA4vyF0JO,154956,2,0.85,1,True
3468,1QoG0Yqz1onMsdbOibZVke,176650,1,0.112,0,True
3469,3JDPPLA5oReVAkrEDcBllG,183839,9,0.104,1,False
3470,6NfrH0ANGmgBXyxgV2PeXt,163084,8,0.0783,0,True
3471,4cluDES4hQEUhmXj6TXkSo,199987,4,0.0596,1,False
3472,34PhB0kHT00utubP3aTau8,102960,3,0.14,0,True
3473,1OmmCrliFMIWzNke437KHE,274060,6,0.241,0,True
3474,24FR8mXTaiGZPrxnkf1kcP,265191,9,0.46,0,False
3475,41hwbZ1yF705MxJ7H9bwEu,174901,1,0.124,1,True
3476,6nDSLDomNqfet6w0r1GHAz,168107,4,0.151,1,True
3477,7e0nXDIIa6hFqI4HmuanLP,333778,6,0.48,0,True
3478,4nVBt6MZDDP6tRVdQTgxJg,245493,3,0.119,1,False
3479,1EWkw4Fa6IlnsAihLUlFFM,183567,1,0.119,1,True
3480,7ikkUWdCqtyEGgSPyVxePq,232921,4,0.388,0,True
3481,1zjSuvvLpPoJwnywiFIX7E,230435,1,0.757,0,True
3482,2Wf2u3sZ8rR1sdiBuSbeR0,294749,11,0.557,1,True
3483,2K87XMYnUMqLcX3zvtAF4G,192120,0,0.0657,0,False
3484,3Nicl8C2nJMUwdekcgZWZC,181773,1,0.095,0,True
3485,0ERnYArznxdTBEIj1VSta8,269232,10,0.152,0,True
3486,1uA914Md6wsy9NDryyBypH,136408,4,0.086,1,True
3487,4L6QpiLxCLok9wZfFIdiqF,303931,0,0.366,1,True
3488,3JjnGLK8IxkNLvo8Lb3KOM,248360,6,0.119,0,False
3489,5T7ZFtCcOgkpjxcuaeZbw0,200107,1,0.0789,1,False
3490,6DuHcOuuGWXNvF3uocsrBa,182922,2,0.107,1,True
3491,0jo6Nd4iJU0UFHqS0Xd4l4,200629,7,0.098,0,True
3492,3jJ5NJ3aNWvV70Rd7hgZIH,244507,8,0.0781,1,False
3493,0HMjXBAZmSYOTTi33WpMso,187427,11,0.064,1,False
3494,0AkQbXGN4KG34TS7xLrM68,182960,4,0.324,1,False
3495,6aGjEZ7kq3YXgD0EDt80O5,200187,2,0.0969,1,False
3496,5wjmqUGN7vrAqFqDWrywlZ,176320,6,0.233,0,False
3497,0UAB340gAcSMk3r0a8PTag,229107,0,0.274,1,False
3498,4JaLkM90MJutDAl5jD9BZX,199720,1,0.0296,0,False
3499,5dONhl6aXFuN86UBdayF6W,177973,6,0.166,1,False
3500,5G2c6FsfTzgYUzageCmfXY,197600,2,0.0838,1,False
3501,2Bs4jQEGMycglOfWPBqrVG,228133,10,0.114,0,False
3502,72C7aUQECOhNtnD0AC36ua,201693,0,0.0881,1,False
3503,5lcIegmdblnWqT9nS9EhZj,147548,4,0.0981,0,True
3504,4CoxD8tetisleUQDA7vn1B,175327,8,0.112,1,False
3505,2afCBiru10AFckfOa49wIa,237933,1,0.0986,1,False
3506,3JHpk0DOTOzyh0777JFAky,214013,6,0.153,0,True
3507,3NWrHCwvyII4fTx05PN3IO,197938,11,0.215,0,True
3508,0t3ZvGKlmYmVsDzBJAXK8C,174853,5,0.103,1,True
3509,07KXEDMj78x68D884wgVEm,220487,11,0.3,0,True
3510,6RsRMf9e4KUyo3MecGffNL,173114,4,0.14,0,True
3511,4EivmOT13NMpNSfTKn9p4s,163173,4,0.0967,0,True
3512,4iHSE5R1U8jf84tRn52xRt,226314,1,0.127,1,True
3513,2XSO13Gyndo7MDdtYibIxO,179464,5,0.142,0,True
3514,3dVvWnj4D8JGkKvo6Hucso,202667,1,0.11,1,True
3515,16wAOAZ2OkqoIDN7TpChjR,208520,9,0.118,0,False
3516,6O7fPYTsb2mY0PiFt2ymDB,175756,11,0.115,1,True
3517,7kOf0qHO4Rcwk6QJifZDRJ,210624,0,0.0527,1,False
3518,1hg3RlqFZXJb5YgRoK9qmF,160000,4,0.0788,0,True
3519,2YpeDb67231RjR0MgVLzsG,157067,6,0.113,1,False
3520,7mcdgAXmb35dakBnfDIv3q,259250,10,0.0874,0,True
3521,51Fjme0JiitpyXKuyQiCDo,160627,2,0.137,1,True
3522,5kkaSMcf4BFlhRRICCKZb6,158466,7,0.101,0,True
3523,6Ozh9Ok6h4Oi1wUSLtBseN,159715,11,0.129,1,True
3524,74j34STf8L6uADnTN69ohv,289899,0,0.345,0,True
3525,4R8BJggjosTswLxtkw8V7P,309120,10,0.0935,0,False
3526,7sQKy5vlPQllr0k9IjYJv3,226533,9,0.0734,1,False
3527,3TZ7NHkMT82AhwuYsd00Hz,245147,9,0.0654,0,False
3528,0AGS6ZRgzobrazmCi6pYMe,165231,3,0.176,0,False
3529,5Hkj1XjMJv5QCGc9NwZm6z,196933,10,0.181,0,True
3530,38iBrrbbXyWaSPkmuDNgjZ,264834,8,0.12,1,True
3531,3gwoz4xZuye0agjYgrC2je,226781,0,0.108,0,False
3532,4FYbo4yQzu3hGkj2Ix4ucW,221466,5,0.26,1,False
3533,2EPvkwP4Djr1s59GxAh8tO,209240,1,0.0714,0,False
3534,7yJLc4dA0VObbLE88lZZ5q,235888,1,0.106,1,False
3535,1GNSWpe2SB30zYGbNTD96b,180867,10,0.272,1,False
3536,3H3r2nKWa3Yk5gt8xgmsEt,194853,11,0.0808,1,False
3537,7bDSLyTjZ1VjU5kPHTL3Ko,189739,7,0.114,1,True
3538,7mEUjhl6aTztdHCrxoTgBG,189827,10,0.304,1,False
3539,6c1QaQHdDhtFMfUkhueuXK,178413,4,0.537,0,False
3540,0YevRlTDW9tyIwViCyke8Q,70395,11,0.222,0,True
3541,2hDe0Ls5mVqs1XJqv7sbcM,221429,2,0.0918,1,True
3542,2GriTXl7gRSBv1A2IGZtnL,30583,9,0.545,0,True
3543,0veNpTQFqfmTX0rsJmO2rO,136545,2,0.612,1,True
3544,71d7LaAgPcNcUopu3OzmP7,202443,1,0.385,1,True
3545,6EfBMJQwe2xLgldra6DaYp,149857,11,0.199,1,True
3546,2ap9kKsIEiWa4bzsjqACEx,153478,8,0.0767,0,True
3547,3yFmG1luaLjuHWI6BGmwxJ,184993,5,0.113,1,False
3548,7sjFIZ1g5QLJLGja3k592K,150857,8,0.112,1,True
3549,1Knctxx9vGZxpZfF66BIEa,191840,4,0.143,1,True
3550,3J6bLodhUHgNyzEZLgcieN,159810,2,0.142,0,False
3551,2aSM4sbNN7cSmpYOG0sf46,213933,7,0.0941,1,True
3552,1YaLBadQjS701ZLZRGjPMX,171172,0,0.0783,1,True
3553,4S2uhQE8L9V6p7rj7SiauJ,225857,9,0.099,0,True
3554,4cno0k9jDEFpLAQyHNjqVx,166265,1,0.22,1,False
3555,0egBBvt6cfROuCHP5nBABx,198966,0,0.262,1,True
3556,3eV2WT9YhfzkxbufnBF8wK,202816,7,0.195,1,True
3557,2AlYncTpVHKwHb55F9lF6O,115200,4,0.102,0,True
3558,2P91MQbaiQOfbiz9VqhqKQ,197437,9,0.104,1,False
3559,4jAIqgrPjKLTY9Gbez25Qb,172213,10,0.141,0,False
3560,22vgEDb5hykfaTwLuskFGD,181027,1,0.106,0,False
3561,0bjgQ24UZGwKikldIyEOgf,185804,5,0.139,0,True
3562,1rqqCSm0Qe4I9rUvWncaom,190947,5,0.064,1,False
3563,7vgv8KZBSo0TPzyIWG9yzV,180283,6,0.073,1,False
3564,2FhEj9lvEIaJihjFprRrGt,259346,8,0.253,1,True
3565,1JDhNQ0oOT7XpclZn3aQ8F,192000,11,0.107,0,True
3566,4OGIeHtYhRTJ8iW21UUyZW,48000,10,0.286,0,True
3567,0ecC8p17cDNlxHXkuYqeR6,183103,5,0.107,0,False
3568,5QZKcQDp0tCcvMdyqEciBV,224638,10,0.0944,1,True
3569,2SxR5RitJdsG6wINvJLBSD,132587,2,0.159,1,True
3570,7fa9MBXhVfQ8P8Df9OEbD8,235545,0,0.13,1,True
3571,0D4GpOPInKiPxEfQMchu4p,156493,1,0.386,1,False
3572,4Tc9PHEoeP17PQj3OOKXPu,188976,7,0.0998,1,True
3573,6rc0vqoHYtF1J79fsIo9ia,245107,7,0.0958,0,False
3574,5Tj4faD9lGyMw8ZatUYR6G,180935,1,0.138,1,True
3575,5z8uLrYMcUVvzTV28twt44,217493,9,0.0996,1,False
3576,4BFjxR3dQzgSYFWjOnP4S3,155433,8,0.0833,0,False
3577,0iqichhGnbEy9w6p4sytpW,156327,0,0.241,1,True
3578,0p3euGPg5LgFeQGC7bBFuR,166173,5,0.108,0,True
3579,2qzUpSVI4NnPyWxbXwumTj,281273,1,0.217,1,True
3580,7ge7BHazYbVKi8qyZUX1Bm,197530,6,0.316,0,True
3581,47EWMOElkkbMp5m9SBkx7d,184638,1,0.124,1,False
3582,0TrPqhAMoaKUFLR7iYDokf,181436,9,0.281,0,False
3583,5ry2OE6R2zPQFDO85XkgRb,205427,10,0.122,0,True
3584,2bAAj29XGc4h1G4oEGYCmg,199653,5,0.173,1,False
3585,56uXDJRCuoS7abX3SkzHKQ,224955,8,0.214,0,True
3586,7AzlLxHn24DxjgQX73F9fU,154424,6,0.165,0,False
3587,4pUCKHjJ4Ijewc37rRrvHn,189052,2,0.325,1,False
3588,2qxmye6gAegTMjLKEBoR3d,169354,1,0.124,0,False
3589,11VApNQCWLJdzxWrlmwzUa,206221,11,0.427,0,True
3590,5CqkgDH8QZjSqqI3HmYxDD,178933,5,0.102,0,False
3591,6WbTTAGKrQtCQvmc5BuYfh,154324,6,0.0377,1,True
3592,5iFwAOB2TFkPJk8sMlxP8g,232907,9,0.15,1,False
3593,5OxclJsdFESni44YlpNpkR,291813,9,0.383,1,True
3594,7GX5flRQZVHRAGd6B4TmDO,182707,11,0.109,0,True
3595,7fsNNSLGG8Wi0nFbufCU6L,194396,1,0.123,0,True
3596,47xPl1gvgdx4Z9dNUuloPg,177810,11,0.188,1,False
3597,5XqCz18k96K8tx6DAYM97i,194200,7,0.0843,1,True
3598,0KBwGCY9RYD9t2zjeW4h48,141893,1,0.322,1,True
3599,61ZM92T2zaXIVsqncThQzC,208222,8,0.0768,0,False
3600,1DFD5Fotzgn6yYXkYsKiGs,152913,10,0.074,0,False
3601,2WOJ7D52Ng3myrKlEf4Azj,148284,9,0.268,1,False
3602,1UNs8AlFM8c0uAkSyjIW3P,177438,1,0.107,1,False
3603,4KfL3Ne8bc9bC2PUB8QGwA,168750,10,0.0994,0,False
3604,50wetCP0Nsx5sIaFHCYlCe,142773,7,0.0639,1,False
3605,7yBbV2k2S2uhaQc24NF2xt,193533,8,0.27,1,False
3606,4dyrqiXUcK29hzrL2elqO3,183067,1,0.222,1,False
3607,1orjH4IkSH9VrWmRCToKV8,145167,1,0.0621,1,True
3608,6q2uIyLqASSpv2SIv2ehWK,192936,1,0.185,1,True
3609,5XzombolzpiaOSTdj1W0VS,176959,2,0.154,1,True
3610,1oOEkBNp4zWnkD7nWjJdog,235480,8,0.119,0,True
3611,2LUdpPCiiza6UQugipjMeS,144013,11,0.255,0,True
3612,6mAN61JH0dzyZpWslS11jy,199711,1,0.0569,1,False
3613,2n7ohqg1s68ToAHh4u9mcW,192024,1,0.101,1,True
3614,3yZCjDTxzZxx1kll1sRjGc,146028,8,0.107,1,False
3615,0pGC7cwCOakpvCFYiawNhM,237714,0,0.773,0,True
3616,7jnaow1bGpKO2VkgtYE8Vv,130714,4,0.166,0,False
3617,0FktnzDqjClqU6iqOZVEs2,178000,5,0.103,0,True
3618,7AQim7LbvFVZJE3O8TYgf2,146520,0,0.103,0,True
3619,4TgHt7vKCimpywaiKfl0uj,204000,1,0.372,1,True
3620,4Aykm3xrOFSHrAnv80KUhh,204547,11,0.0884,1,True
3621,7IMwEtpAiJanqF6vQteZN2,161320,7,0.558,0,True
3622,2bT1PH7Cw3J9p3t7nlXCdh,191467,2,0.134,1,False
3623,3yOlyBJuViE2YSGn3nVE1K,170746,8,0.0887,1,False
3624,3kW4z2pIj5VY5fLjBrMRL5,234627,11,0.114,0,True
3625,4wNIkl5XGiAACjFBlDWuSd,180645,9,0.0773,1,False
3626,4HDCLYli2SUdkq9OjmvhSD,183219,6,0.216,1,True
3627,0MLu1cFYL4ikdRTdasCQT9,180000,6,0.41,0,False
3628,4kfeRwpq5KUaqTkgi4TbDF,205666,1,0.0646,1,True
3629,6xcJyGpfZbuuiequtnlKt4,190557,11,0.114,1,False
3630,4Pu0a2TuHOYtI4CCE3HEXI,189567,1,0.0872,0,False
3631,0rqY8g1Y1zaA4YwU6vhBQg,193017,1,0.111,0,False
3632,518miTxc3a15X7HB8FgJUW,209833,1,0.0655,1,False
3633,1fipvP2zmef6vN2IwXfJhY,200838,5,0.282,1,False
3634,5bmSver2b3ZXyuyLKtgnFI,202240,7,0.659,0,True
3635,2LsbizbOeNa4x6qsi2jAMb,261200,7,0.0809,1,False
3636,2rxxXYtTIFKyrhJpofeoIX,182040,10,0.356,0,False
3637,2BgEsaKNfHUdlh97KmvFyo,186987,1,0.137,0,False
3638,4aOOExMBUyxKnEYb39SrTg,78681,3,0.23,0,True
3639,0b9oOr2ZgvyQu88wzixux9,225773,5,0.354,1,True
3640,7lidXGPXPYLNThITAOTlkK,205473,2,0.109,1,True
3641,665AK0ovB11McZRwfa852G,198095,5,0.439,1,False
3642,2grAr8pWMuLWn8ZYEE9wDV,200756,6,0.232,0,False
3643,41A89rj3GoMG6ktN37L7PG,177600,11,0.0632,0,False
3644,3qT2eKpWNq5cze7kGGORDZ,193684,1,0.358,0,False
3645,6BXyD6UUPizpRpA7iOi99r,164203,6,0.235,1,True
3646,10vS4ZLi4XWlIsNXSQXgqh,205160,6,0.162,0,True
3647,2P3wDebxuSCf415hQq9O0L,227240,7,0.133,1,True
3648,6xZ4Q2k2ompmDppyeESIY8,220051,4,0.144,0,False
3649,0ZzXPo0gS5h718w7WErG44,252992,5,0.104,0,True
3650,78ldtCaBRJVp2i91B715L0,203947,7,0.129,1,False
3651,3a1lNhkSLSkpJE4MSHpDu9,220293,6,0.253,1,True
3652,4L6ihclQPu1hqP9r3WNJjQ,191467,0,0.187,1,False
3653,2JvzF1RMd7lE3KmFlsyZD8,213594,8,0.271,1,True
3654,0ECs7wpW9157Tk5yBUGbE0,194490,7,0.643,1,True
3655,53uF5QwHADVXKv383qXnXd,367151,1,0.608,1,True
3656,7JDbfYUHjDzQPFSDh5lzGs,179760,0,0.694,1,False
3657,1WoM4mof0Nl1xPtwf6h6ow,174893,5,0.164,0,False
3658,6hyQVqfHFvsJDjcmj4qrHf,173427,11,0.14,1,False
3659,6mtjo5kIHKlboGE84lf1FJ,195681,11,0.0824,0,True
3660,0LEFmgIj8ABU7CelzGh5Bs,205636,5,0.302,1,True
3661,7sKbyYeJnITO1Eh9xd0lKd,186653,1,0.944,1,False
3662,5h8ve1B7Gr3k4W0WXAgLxE,167187,3,0.0449,1,False
3663,0zzsyWc45eUcSjw4FNHxeN,244880,0,0.68,0,False
3664,5YqYLur57vzjL0Ts8fk0G2,345747,6,0.104,0,True
3665,5DttNeiizFqWUON9hZBqTY,161733,2,0.215,1,False
3666,0oQc0F6KUE7QY7k5TU6bic,41867,2,0.527,1,False
3667,6SKP6d0DFOBemCvThbuqUj,248133,0,0.0963,1,True
3668,7aBxcRw77817BrkdPChAGY,289760,2,0.683,1,False
3669,0XRbYXQUymj9SJkrr8YK5B,262507,4,0.508,1,True
3670,3CidPLqWXqgesJlwYVJZdy,221667,0,0.0872,1,False
3671,1tXCF7TwDnuHRgwQ63FeM5,191713,10,0.0981,0,True
3672,1sYRkVKdT2ize1HSDCwbEF,166533,3,0.0452,1,False
3673,62hTXlVQacy3pjBW4ntRPl,215480,9,0.474,1,False
3674,3CGZ7wfk4skmuyQgua1C1K,60400,6,0.327,0,False
3675,2nx0EIlIKMnMgWnj40O0HQ,198635,7,0.0866,1,False
3676,6NfC2FKfsfzuLIF4lThw0A,226379,10,0.0975,0,True
3677,0H4ugk6rhnXmTl47ayy9O5,225668,8,0.121,1,True
3678,0gO3E51A3fqp0ypJ26QbVP,232839,10,0.605,0,True
3679,0YbXuCsQwrsh5x0hgnED6z,414820,1,0.204,1,True
3680,29TUkNnrShE2xvCZcCb6Xa,164036,8,0.0612,0,True
3681,01I9AEz658sQnQzCL3K3QG,130307,1,0.0759,0,True
3682,1tuXOJYN6CkgubpifHEm96,215361,1,0.105,1,False
3683,6VN85VvNB8w1QbJCXW8rTC,213949,9,0.0867,1,False
3684,0U9dP3BUlAgq9KkJXOijBH,119040,10,0.152,0,True
3685,3YeImruYgPnQtn4QgHqi04,236650,11,0.0793,0,True
3686,62hpoPrA3rtfeX1aWONig5,239314,9,0.159,0,True
3687,2lN4uUYkGymwAL5hY6sSAd,193747,7,0.189,0,False
3688,3pm4XtcsRIFFtH2UErk62R,209180,9,0.121,1,True
3689,6ap9lSRJ0iLriGLqoJ44cq,112493,0,0.0675,0,False
3690,0pYacDCZuRhcrwGUA5nTBe,167573,1,0.132,1,False
3691,6vBdBCoOhKHiYDDOcorfNo,174960,5,0.111,1,True
3692,0UnTaVkntyh3vqvLEvbpQx,237912,7,0.0614,0,False
3693,4EJHKSnHENfjOxXWryyNtL,183520,5,0.098,1,True
3694,3jT2LKH0RSbQ8jIUNFzXm5,232065,1,0.207,0,True
3695,0y7Ao3CVJsyKFmqdjutiIF,158240,0,0.11,1,True
3696,77fvnWALKJR0ws1VUx09CY,185277,4,0.321,0,False
3697,4VgYtXCVJ7IbWAZ5ryfvEQ,194892,7,0.565,1,False
3698,5LHHKZOwV8XW4LJP2C64mw,197000,11,0.134,0,True
3699,3US6RbELvvrPw3DcvtJmis,160667,11,0.146,1,True
3700,5id3Rqn7SPj1LX4FfY4nGz,205208,7,0.0929,1,False
3701,3tv697PZNnaQN0Mn2zGhS5,237517,8,0.962,0,False
3702,4YhJ3a6kBPGJWX4Ek77sDd,169907,8,0.417,0,True
3703,4bTID1qPjca9WuTZGkGRKE,133673,9,0.121,0,False
3704,4LkEHc33eXcXFQNwxruw7W,149133,1,0.0708,1,True
3705,02mYw61RoS1vXvkD9Q5dpN,154667,2,0.116,1,True
3706,0x25VdiFOIBl1epNer9L3w,192107,6,0.272,0,False
3707,5kbps8unnGH4raN5WduZuq,202308,0,0.0657,0,False
3708,4KjASaPtCvRJ4YArYpz6je,196529,7,0.157,1,False
3709,3i8GllbdGuwIXaVrlIoE0r,182172,1,0.0793,1,True
3710,3SGgeDQ3cAuNSFb03PjXtv,179373,11,0.105,1,True
3711,4GUj9MfPPkjpZskxb45uiX,160120,8,0.629,1,True
3712,04zis09KAgMvMod8Eohrp1,137544,1,0.363,1,True
3713,7BEPdOI0neT6p7PnLViqmH,157081,6,0.128,0,False
3714,3xcgXaHFeoCs0xTRJvqDGm,191048,10,0.145,0,True
3715,5qJF3xMbNjsPuqQDRkfUl1,292079,0,0.0571,1,True
3716,7qaoXmlsSrndaQeDRPpOeW,165680,5,0.171,0,True
3717,3IaxObCWKEaGtIT78GsEpP,128640,2,0.102,1,True
3718,5Ncjypx5upZS5ZZTaqUzIf,219809,1,0.157,1,True
3719,1iTBugGyk1aif7Lp7FMEg2,168213,1,0.13,1,False
3720,3wS2dXzQw58b1e3AR8YStR,140199,5,0.18,1,False
3721,13Npvj6mfPFQL5DiBKWSIQ,151594,8,0.124,1,True
3722,4loM16743hROPC6uIJG6wM,149133,1,0.111,1,True
3723,0JZUiKHoEDpsLvXfeqbZxV,152680,11,0.101,0,True
3724,2UrPiYObE8itBR1U44Zu3A,129320,10,0.312,0,True
3725,4jMPZl0GrSFgbogJ0C6sNG,178093,1,0.1,1,True
3726,2f8y4CuG57UJEmkG3ujd0D,230600,0,0.108,1,True
3727,3AQrryq4mc956K3RtLZAFo,247265,7,0.214,1,True
3728,7qOzCXU1vO8iATCDgYAUUh,119844,7,0.162,0,True
3729,0bMbDctzMmTyK2j74j3nF3,179053,3,0.133,0,False
3730,4PklAHGXT5ityno3IA8SKd,165726,1,0.0596,1,True
3731,6Kj17Afjo1OKJYpf5VzCeo,149078,5,0.368,0,True
3732,7LRmDx4pMTQuOBBwRT1MCT,207827,1,0.18,0,True
3733,740kQ8xwSGloumdiKR5Cwz,167552,0,0.139,1,True
3734,58wyJLv6yH1La9NIZPl3ne,187932,4,0.0941,1,False
3735,2nC3QhMI9reBIOWutbU3Tj,201084,10,0.102,1,True
3736,021lWIHJrURZrmvYQ1xcM8,207739,6,0.15,0,True
3737,65jw6GhwQW3Db55PxlPEpS,194118,8,0.134,1,True
3738,2CoMYp2uIKsT09nreEZnZn,155060,11,0.103,1,False
3739,568OIKgeHyGRD3uWR44JbO,178025,1,0.0646,1,True
3740,3WnTQDd9A3bpBfzCziElU9,283270,4,0.0972,0,False
3741,3Ghyp3X5Ua9ypHnBIgOObI,187986,1,0.923,1,False
3742,6PHbWsTTlmQKF9i9VC1KFv,225348,1,0.107,1,True
3743,6QeUzTuBoasiii8nevDciq,201980,6,0.188,0,True
3744,4SIB2yxKoFOrbkjA4zfQbB,171442,1,0.113,0,True
3745,2MpaGhvIcWxGpTppgQWM1D,180160,1,0.128,1,False
3746,66z5CuZkqkb18VhFTRwbZk,193657,10,0.101,1,True
3747,3cFHCXuBZKMJd8Q4Wt8RB3,148246,10,0.111,0,True
3748,0rohJsT6NWsThpukt0Xxdc,206279,1,0.0889,1,False
3749,5v1STk4ZTTDrhgCs6LD3nd,182400,2,0.13,1,True
3750,4Qd0pa3JO76UEwhos9JmN0,314761,5,0.119,1,True
3751,78YdCUtMzJEPdWeFEtTnIO,193880,1,0.0692,1,False
3752,12ZpiGAd2uPgJiofgoZMue,142979,1,0.103,1,True
3753,7enaBBJnekyUCcXRuwGEH6,189342,4,0.274,0,True
3754,3XZeOzJ9tqnu58YP6cqApI,150060,5,0.0998,0,True
3755,1zaDh3qaGSeSmulNyWlUxm,143240,7,0.107,1,False
3756,49dFIRQCQxPWgoH0m38XQ5,160289,5,0.174,0,False
3757,1miln1rdxYSBD0NOeIQeJG,136333,9,0.0809,1,False
3758,0biVzpdI2z0vAxwfU9xuuA,236819,3,0.19,0,True
3759,29s4u1adFGLWtGehbR5xkq,144361,2,0.176,1,True
3760,5i8AHhRU9tfp8c3drQetaa,189501,5,0.161,0,True
3761,7FGq80cy8juXBCD2nrqdWU,170770,6,0.2,0,False
3762,2DhNdoHxavs7Qtf5MnhZD0,176440,0,0.0909,1,False
3763,7wBJfHzpfI3032CSD7CE2m,270715,8,0.189,1,True
3764,1iSqfoUFnQwV0QW1EfUit8,222997,9,0.126,0,True
3765,4xqIYGwwZTEem9U8A42SPF,132024,0,0.349,0,True
3766,2l8nEO0vsTRCRnGqQty6qx,179405,1,0.136,1,True
3767,73SpzrcaHk0RQPFP73vqVR,242265,4,0.0827,0,False
3768,05aZ9sAU1YXndHv0FMi9iW,204805,0,0.155,0,True
3769,7v8OynJxOxHoeS5C2UA9Y7,176953,11,0.167,0,False
3770,2RxC2peY3FtrurYmbbmanr,203360,9,0.13,0,False
3771,6U0FIYXCQ3TGrk4tFpLrEA,204533,1,0.19,1,True
3772,3Ddny34bFoYBb8dIGq5lwp,214825,6,0.106,0,True
3773,2h4cmbyb6S7e8igDZIITJU,169532,8,0.0991,0,True
3774,5eEQCfq7MXQr6aHLNRUZLs,210000,0,0.096,0,False
3775,0uDdI4fAXCuNhQbmxENdsO,167810,1,0.0982,1,True
3776,6NzuJWrNriXAbSmscAuSIq,188118,4,0.105,0,True
3777,0A37XY67wSdGqkGjtfW6aV,267242,1,0.277,1,False
3778,1Fraz3CzCuOULnToogIwWW,185884,10,0.159,1,True
3779,1YqXXJDSlDHrp66g9as4uo,191129,5,0.0837,0,True
3780,1mfmCQWZhV30L4Aj8ytMLz,200773,2,0.295,1,True
3781,5fHrHoJKfCgBd35zwIBmUK,189176,1,0.352,1,True
3782,6lU4BQWZomCWRfKSowfezE,146013,8,0.107,1,False
3783,6TrdeNEgbKuBqIToRfdWMY,165009,2,0.132,1,True
3784,24QjawKdGJmsAIVe3EhzGH,134853,10,0.14,1,True
